account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,default_flag
4257181,9/1/2022,28.0,Employed,,0,West,455.0,90,1.46,0.15,3.74,2.95,3,1
8347689,9/1/2020,38.0,Employed,Widowed,4,North,757.0,2,0.91,2.52,6.11,2.82,2,0
4372863,11/1/2022,67.0,Retired,Married,4,West,633.0,160,1.4,2.06,3.79,2.47,3,1
8420105,4/1/2018,45.0,,Single,1,East,723.0,0,1.09,2.14,6.12,3.6,2,0
4821301,3/1/2022,63.0,Employed,Married,0,North,452.0,140,1.5,1.73,4.22,3.07,3,1
8421289,4/1/2022,32.0,Unemployed,Single,0,East,578.0,136,1.18,1.15,5.41,1.81,3,1
6292895,10/1/2019,55.0,Unemployed,Married,2,North,515.0,130,0.5,2.36,4.59,3.06,3,1
3672762,2/1/2020,49.0,Employed,Married,3,North,650.0,90,0.02,1.94,7.36,2.71,3,1
2396436,7/1/2021,32.0,,Married,3,North,828.0,20,0.54,2.4,5.37,2.79,1,0
3437587,11/1/2021,49.0,,Married,4,South,,37,0.71,1.93,5.25,2.63,2,0
3879190,6/1/2022,34.0,Unemployed,Married,4,South,818.0,6,0.44,1.33,0.5,3.06,2,0
1048984,1/1/2022,68.0,Employed,Married,4,East,719.0,57,0.77,1.95,4.99,3.09,2,0
1873172,7/1/2018,29.0,Self-Employed,Married,0,East,636.0,0,0.01,2.91,4.93,4.21,2,0
8474447,8/1/2020,53.0,Employed,Married,3,North,610.0,0,0.74,2.15,5.21,3.31,2,0
4779044,11/1/2022,66.0,Employed,Single,2,West,599.0,90,0.16,2.98,4.7,3.84,3,1
9060833,2/1/2020,58.0,Unemployed,Married,3,West,896.0,10,0.09,1.68,3.6,2.73,1,0
8983439,11/1/2018,22.0,Retired,Single,1,North,538.0,118,1.06,0.24,5.55,3.63,3,1
2785559,3/1/2022,54.0,Employed,Married,4,North,404.0,131,0.97,2.88,3.91,2.78,3,1
6131104,3/1/2020,50.0,Employed,Widowed,4,South,444.0,0,0.54,0.78,3.8,2.73,2,0
9595960,10/1/2019,32.0,Employed,Single,0,South,556.0,110,0.02,0.93,5.32,2.77,3,1
2097996,5/1/2020,58.0,Employed,Widowed,2,North,820.0,117,1.13,2.09,5.08,2.6,3,1
2685996,12/1/2019,42.0,Retired,Married,3,North,,143,1.24,3.13,4.65,3.46,3,1
9143478,7/1/2020,26.0,Retired,Single,4,South,535.0,133,1.14,1.52,2.21,3.72,3,1
7706971,9/1/2020,68.0,Employed,Divorced,4,East,751.0,0,0.78,1.48,5.48,2.69,2,0
2756124,12/1/2020,47.0,Retired,Single,0,East,497.0,0,0.3,3.09,3.93,2.99,2,0
8486327,5/1/2021,62.0,Employed,Divorced,4,South,588.0,0,1.24,2.62,4.14,3.44,2,0
4345026,3/1/2019,43.0,Employed,,1,West,647.0,73,1.45,2.98,5.09,2.98,2,0
6908635,3/1/2019,68.0,Self-Employed,Single,1,East,644.0,0,0.3,2.87,3.85,3.7,2,0
1109556,4/1/2018,57.0,Employed,Divorced,1,South,898.0,121,0.45,2.17,6.2,2.89,3,1
2046161,6/1/2019,34.0,Employed,Single,4,West,744.0,12,0.23,1.85,4.92,2.81,1,0
5876872,6/1/2018,52.0,Employed,,3,North,315.0,44,0.4,1.75,6.72,3.53,2,0
3689784,2/1/2018,48.0,Self-Employed,Married,4,North,671.0,18,1.34,0.54,5.42,3.15,2,0
5318420,7/1/2018,61.0,Employed,Single,1,South,491.0,119,0.87,1.39,5.77,2.76,3,1
2751797,11/1/2018,28.0,Self-Employed,,3,South,691.0,1,0.38,1.76,2.68,3.37,2,0
9955118,3/1/2022,45.0,Employed,,2,West,428.0,109,0.67,0.66,4.61,3.34,3,1
7767528,4/1/2021,28.0,Employed,Single,3,North,,0,0.9,3.11,7.67,3.52,2,0
9556135,1/1/2021,44.0,Employed,Single,4,East,687.0,0,0.61,-0.16,5.67,2.97,2,0
7356381,10/1/2020,43.0,,Single,2,North,620.0,90,0.82,2.72,4.15,3.42,3,1
6182101,9/1/2020,21.0,Employed,Married,3,South,849.0,0,,2.95,4.75,3.53,1,0
4916643,9/1/2022,34.0,Employed,Married,0,West,374.0,134,0.99,2.65,7.95,3.4,3,1
7990102,6/1/2020,50.0,Employed,Married,3,South,331.0,137,0.27,2.38,3.68,3.26,3,1
9070297,7/1/2019,66.0,Employed,Married,3,North,811.0,7,0.35,2.23,6.66,3.33,1,0
9890872,12/1/2020,24.0,Self-Employed,Married,3,North,550.0,120,1.37,2.53,4.96,3.16,3,1
6984684,9/1/2021,34.0,Employed,Married,1,East,478.0,153,0.43,1.99,3.67,2.5,3,1
8221352,9/1/2019,64.0,Employed,Married,0,East,,23,1.23,1.33,4.33,2.94,2,0
8997488,8/1/2021,57.0,Retired,Married,4,South,496.0,129,1.39,1.98,3.0,3.52,3,1
9594859,12/1/2021,68.0,Employed,Married,2,West,402.0,145,0.63,0.99,4.41,2.64,3,1
5000737,12/1/2018,58.0,Employed,Single,2,South,700.0,0,0.25,1.18,5.7,2.99,1,0
2587819,4/1/2019,,Unemployed,Widowed,0,North,,0,0.32,2.4,3.41,2.81,1,0
8089975,1/1/2020,57.0,Self-Employed,Married,3,South,574.0,104,0.17,1.69,5.71,3.82,3,1
2042377,5/1/2019,57.0,Unemployed,,2,West,447.0,137,0.75,3.38,5.37,3.2,3,1
9212420,3/1/2018,29.0,Employed,,3,East,413.0,136,1.01,3.22,6.23,3.68,3,1
9654758,10/1/2021,44.0,Retired,Single,2,South,859.0,1,0.14,1.52,4.59,3.4,1,0
6573694,5/1/2020,36.0,Employed,Single,2,North,438.0,108,1.26,0.48,3.23,2.11,3,1
5124390,12/1/2018,40.0,Employed,Married,0,East,,15,1.17,1.86,5.5,2.63,2,0
6087692,11/1/2018,24.0,,Single,3,East,843.0,0,0.49,2.04,3.48,3.17,2,0
2032499,1/1/2021,51.0,Self-Employed,Married,4,East,511.0,112,0.06,1.45,2.3,4.01,3,1
5249913,3/1/2020,23.0,,Married,2,East,,130,1.3,2.52,10.28,3.45,3,1
4374659,10/1/2018,28.0,Employed,Married,3,West,307.0,155,1.48,2.32,2.9,2.93,3,1
1558981,7/1/2022,61.0,Unemployed,Married,2,South,684.0,0,0.62,3.44,5.69,2.27,2,0
5525121,12/1/2022,22.0,Self-Employed,Married,0,South,338.0,118,0.98,4.14,6.23,2.6,3,1
2052425,10/1/2022,64.0,Unemployed,Single,1,West,649.0,60,1.49,2.26,0.81,2.47,2,0
5584946,7/1/2019,61.0,Self-Employed,Married,1,West,580.0,132,1.06,2.38,2.15,3.34,3,1
5171774,4/1/2018,69.0,Unemployed,Married,1,South,,114,0.89,2.25,3.71,2.94,3,1
5600108,3/1/2020,,Employed,Married,4,South,566.0,96,0.87,2.67,3.66,2.64,3,1
2014929,12/1/2020,40.0,,,1,North,411.0,126,0.27,2.42,3.78,2.72,3,1
1359281,3/1/2018,,Self-Employed,Single,0,North,615.0,139,1.32,4.71,5.71,3.51,3,1
7450219,11/1/2022,55.0,Employed,Married,1,South,494.0,18,0.65,1.65,6.22,2.45,2,0
4381915,2/1/2018,37.0,Employed,Single,3,West,,0,0.47,2.77,5.01,3.15,2,0
3229180,4/1/2022,,Employed,Single,0,South,,0,0.49,3.28,8.7,3.13,2,0
7155579,1/1/2018,41.0,Employed,Married,1,East,,161,0.61,2.38,2.82,3.51,3,1
7837388,3/1/2021,48.0,Self-Employed,Married,4,West,,147,0.1,1.51,8.96,2.7,3,1
3519507,7/1/2021,30.0,Self-Employed,,0,East,438.0,120,1.49,3.27,5.57,2.64,3,1
1134445,11/1/2021,67.0,Employed,Single,1,West,500.0,0,0.3,2.65,8.11,2.73,2,0
1605409,8/1/2022,57.0,Unemployed,Single,3,East,602.0,109,0.37,2.94,4.69,3.22,3,1
9772978,8/1/2019,44.0,Retired,Married,2,South,,105,0.82,2.46,8.85,2.35,3,1
3998778,3/1/2019,28.0,Employed,Widowed,2,North,863.0,0,0.95,3.55,5.44,2.98,2,0
3597480,9/1/2021,52.0,Self-Employed,Married,2,West,868.0,7,0.74,3.47,5.79,3.44,2,0
5969411,7/1/2021,29.0,Employed,Single,0,West,775.0,0,0.84,2.27,3.52,3.04,2,0
5523669,5/1/2019,59.0,Unemployed,Single,4,East,,43,0.39,0.3,5.76,2.59,2,0
5092097,11/1/2019,,Employed,Married,1,North,641.0,0,0.04,3.15,4.03,2.92,1,0
9002619,2/1/2021,,,Married,4,South,822.0,15,0.52,2.65,6.34,2.27,2,0
2355531,5/1/2022,26.0,Employed,Married,3,North,519.0,91,0.33,0.5,3.76,3.25,3,1
4177326,11/1/2019,49.0,Self-Employed,Married,1,North,442.0,1,0.27,3.02,6.61,2.83,2,0
9083123,3/1/2022,48.0,Unemployed,Single,0,North,363.0,142,0.52,1.59,5.51,4.24,3,1
7016854,12/1/2018,53.0,Employed,Married,1,South,616.0,116,1.33,3.31,6.4,3.35,3,1
2524631,9/1/2022,39.0,Employed,Single,3,North,562.0,0,,3.27,4.69,2.54,2,0
2749736,10/1/2020,55.0,Unemployed,Single,4,South,750.0,141,1.33,2.58,4.22,2.29,3,1
2256715,11/1/2019,22.0,Employed,Married,4,East,571.0,118,0.08,2.95,5.23,3.45,3,1
7296665,10/1/2022,61.0,Unemployed,Married,2,East,478.0,120,1.14,0.87,4.15,2.31,3,1
3585181,5/1/2022,64.0,Retired,,1,North,766.0,80,0.47,2.97,7.7,2.58,2,0
1192512,3/1/2021,54.0,Unemployed,,0,South,,31,0.67,1.18,6.64,3.15,2,0
6289283,4/1/2022,56.0,Employed,Single,3,East,698.0,131,0.54,2.47,4.97,3.97,3,1
3924537,12/1/2020,68.0,Employed,Married,0,North,515.0,111,0.83,2.51,7.81,2.69,3,1
6477093,7/1/2022,34.0,Employed,Married,2,North,668.0,84,0.56,1.91,3.91,2.99,2,0
4809395,4/1/2018,23.0,Employed,Married,0,West,632.0,86,,2.28,3.36,2.86,2,0
7864684,7/1/2018,24.0,Employed,Single,2,West,733.0,0,0.78,3.24,2.11,3.39,2,0
6651944,1/1/2022,36.0,Self-Employed,Married,1,South,501.0,136,1.18,0.11,5.43,1.88,3,1
8658426,3/1/2022,53.0,Unemployed,Single,4,West,720.0,20,0.49,1.16,2.62,2.34,2,0
9807673,3/1/2020,60.0,,Single,0,East,828.0,77,1.07,1.75,6.98,2.95,2,0
2944606,2/1/2020,59.0,Employed,Widowed,1,North,304.0,92,0.4,1.94,4.81,3.8,3,1
4978702,2/1/2021,42.0,Unemployed,Single,1,West,811.0,114,,3.28,5.74,3.39,3,1
6994376,10/1/2022,53.0,Employed,Single,4,North,,119,0.41,1.7,6.77,2.72,3,1
7143326,11/1/2022,55.0,Employed,Single,3,West,386.0,114,1.31,2.14,7.2,3.88,3,1
4289791,4/1/2021,58.0,Employed,Married,1,South,835.0,0,0.02,2.62,4.25,3.07,1,0
6525724,3/1/2020,44.0,,Married,1,West,406.0,3,0.18,1.61,1.41,3.71,2,0
3381486,9/1/2021,69.0,Retired,Divorced,2,West,307.0,116,1.04,2.19,5.58,3.87,3,1
5422888,3/1/2020,,Employed,Married,3,East,373.0,116,0.69,1.81,6.49,2.77,3,1
8952017,5/1/2020,31.0,Self-Employed,Married,0,North,761.0,37,0.48,1.23,4.76,2.89,2,0
6504381,10/1/2022,36.0,Employed,Married,0,East,411.0,106,0.37,2.09,7.05,2.74,3,1
9847905,12/1/2020,50.0,Employed,Married,3,West,570.0,133,0.27,2.93,7.81,3.11,3,1
2946830,2/1/2018,40.0,Employed,Single,4,West,689.0,7,0.09,1.6,4.61,2.9,2,0
7979451,9/1/2022,22.0,Employed,Married,0,East,810.0,0,0.29,1.23,3.28,2.37,1,0
5818750,7/1/2019,61.0,Self-Employed,Single,0,West,684.0,155,,0.67,6.05,2.99,3,1
4489429,2/1/2018,69.0,Employed,Married,3,South,735.0,0,0.61,2.91,5.49,2.96,2,0
2830314,10/1/2021,22.0,Employed,Married,1,East,528.0,133,1.2,1.98,2.32,3.75,3,1
9019213,6/1/2019,52.0,Self-Employed,Single,3,West,445.0,94,1.13,3.14,4.49,2.63,3,1
5902444,10/1/2019,58.0,Employed,,3,North,405.0,103,0.72,-0.19,5.86,2.58,3,1
7671458,3/1/2022,39.0,,Single,2,West,739.0,10,0.78,3.43,5.12,3.98,2,0
2599908,5/1/2021,64.0,Retired,Single,2,West,583.0,112,,1.55,4.52,3.09,3,1
2428080,3/1/2022,61.0,,Single,1,East,569.0,110,0.87,1.79,4.79,3.33,3,1
2110389,10/1/2020,38.0,Employed,Divorced,4,South,585.0,0,0.36,1.65,4.97,3.31,2,0
4479591,2/1/2021,58.0,Self-Employed,Married,3,West,712.0,65,1.29,0.55,3.51,3.03,2,0
5022261,3/1/2018,48.0,Employed,Married,2,North,447.0,0,0.42,3.04,5.54,2.26,2,0
4239536,9/1/2022,64.0,Self-Employed,Married,2,North,357.0,130,,3.7,5.07,2.97,3,1
9123236,9/1/2021,63.0,Employed,,1,West,867.0,126,0.62,1.28,4.48,2.91,3,1
9477276,1/1/2022,58.0,Self-Employed,Single,1,South,700.0,0,0.3,4.32,5.15,3.28,2,0
4353597,2/1/2021,54.0,Employed,Married,2,South,301.0,112,0.2,3.51,4.77,3.26,3,1
3130118,8/1/2018,,Employed,Single,2,East,791.0,60,0.34,2.43,6.13,3.66,2,0
3383366,4/1/2018,34.0,Employed,Single,0,East,317.0,130,0.37,1.56,7.18,4.01,3,1
8740141,1/1/2018,53.0,,Married,3,West,,102,0.95,2.04,3.86,2.51,3,1
8613269,2/1/2018,69.0,Unemployed,Single,1,West,702.0,90,0.53,4.48,4.21,3.68,3,1
3148091,5/1/2018,,,Married,1,East,745.0,47,0.49,0.8,4.62,4.22,2,0
4502630,12/1/2018,22.0,Employed,Married,2,South,797.0,93,0.74,0.7,5.6,3.1,3,1
2877145,5/1/2018,22.0,Employed,Married,3,South,,41,0.32,3.02,5.57,2.86,2,0
6574807,11/1/2022,41.0,Unemployed,Married,3,South,342.0,101,1.12,2.2,3.52,3.47,3,1
8543159,8/1/2020,26.0,Employed,Married,2,West,580.0,0,0.53,1.08,4.15,3.89,2,0
4834242,4/1/2021,44.0,Employed,Single,1,North,342.0,98,1.43,1.66,5.09,2.76,3,1
8928248,12/1/2019,56.0,Retired,Single,4,East,485.0,121,0.82,2.82,4.27,2.45,3,1
4641141,3/1/2021,61.0,Employed,Widowed,0,East,610.0,0,0.39,0.8,5.07,2.87,2,0
5202271,5/1/2020,67.0,Employed,Single,4,South,652.0,72,0.37,2.27,7.28,3.14,2,0
4017193,9/1/2022,31.0,Self-Employed,Married,0,West,371.0,117,0.45,0.41,4.97,2.31,3,1
6238561,3/1/2018,64.0,Retired,Divorced,2,East,726.0,0,1.1,1.31,7.58,3.19,2,0
3659083,9/1/2018,57.0,Employed,,3,South,743.0,136,1.48,2.14,6.06,2.78,3,1
3049949,7/1/2018,65.0,Retired,Single,4,North,435.0,160,1.29,3.24,4.91,3.76,3,1
7482532,12/1/2020,21.0,Unemployed,,2,North,643.0,90,,2.15,5.15,2.61,3,1
8457918,2/1/2021,61.0,Employed,Married,0,East,767.0,1,0.34,2.6,5.28,2.94,2,0
6988099,6/1/2022,51.0,Retired,Single,0,South,746.0,3,0.17,2.92,5.57,3.7,1,0
3026793,7/1/2018,69.0,Employed,,1,East,774.0,144,0.27,2.31,3.2,2.44,3,1
2609425,5/1/2019,29.0,Employed,Widowed,2,South,768.0,18,0.82,2.38,4.14,2.86,2,0
6681635,1/1/2020,34.0,,Married,1,West,366.0,141,1.49,2.23,4.14,2.83,3,1
5260538,7/1/2022,50.0,Employed,,0,North,,2,0.35,2.57,1.45,2.95,1,0
5941412,6/1/2020,69.0,Employed,Single,2,South,,15,0.86,1.3,5.73,3.26,2,0
3894100,5/1/2021,22.0,Employed,Married,4,West,826.0,101,0.99,0.99,5.11,3.5,3,1
5115362,7/1/2020,31.0,Employed,,3,West,597.0,141,0.69,3.46,2.61,3.22,3,1
8021855,11/1/2020,24.0,,Single,0,South,820.0,130,1.23,2.62,3.62,1.82,3,1
4594058,9/1/2022,,Self-Employed,Divorced,1,North,569.0,138,1.42,1.28,2.66,3.0,3,1
7605949,9/1/2022,33.0,Employed,Widowed,3,North,772.0,5,0.05,2.71,4.6,2.51,2,0
2950367,11/1/2018,,Employed,Single,0,East,765.0,118,1.43,1.55,4.6,3.53,3,1
2357453,5/1/2020,30.0,Employed,Married,4,South,790.0,118,0.71,1.38,5.77,3.02,3,1
9009292,9/1/2018,39.0,,Married,4,West,695.0,140,1.24,4.61,6.61,3.59,3,1
7154512,4/1/2019,38.0,Employed,Widowed,0,East,718.0,0,1.13,2.83,4.97,2.8,2,0
5948600,4/1/2019,59.0,Retired,,1,North,601.0,55,0.49,1.54,3.14,2.65,2,0
9831924,12/1/2018,64.0,Self-Employed,Married,4,West,886.0,53,0.04,3.98,4.96,3.63,2,0
3108542,3/1/2019,63.0,Employed,Single,0,East,318.0,105,0.73,1.9,5.61,2.55,3,1
7652346,9/1/2020,43.0,Employed,,1,North,369.0,99,0.74,2.82,5.04,2.88,3,1
3248988,11/1/2018,66.0,Employed,Single,0,North,874.0,2,0.06,0.36,7.7,2.62,1,0
4842411,11/1/2018,55.0,Unemployed,Married,4,South,532.0,83,,1.62,5.42,1.96,2,0
1519385,11/1/2019,61.0,,Married,4,North,825.0,131,1.28,1.54,5.66,3.19,3,1
1450930,12/1/2022,50.0,Employed,Divorced,3,West,508.0,138,0.51,3.02,5.08,2.32,3,1
1463001,11/1/2018,39.0,Self-Employed,Married,0,West,807.0,28,1.25,1.42,6.03,3.54,2,0
3635122,5/1/2020,32.0,Unemployed,Single,3,East,708.0,109,1.18,2.23,5.71,2.95,3,1
4487379,4/1/2020,30.0,Employed,Divorced,0,South,857.0,0,0.97,2.14,4.28,3.41,2,0
7020010,2/1/2021,23.0,Employed,Married,4,South,759.0,80,1.28,3.21,3.44,3.19,2,0
2227222,7/1/2020,62.0,Employed,Single,3,East,312.0,90,0.79,1.89,3.49,2.79,3,1
5911077,1/1/2018,42.0,Unemployed,Widowed,1,North,,0,1.13,2.97,3.16,3.36,2,0
6050058,3/1/2021,67.0,Employed,Widowed,3,East,533.0,156,1.03,2.85,5.11,2.14,3,1
7562877,5/1/2019,38.0,Employed,Single,3,North,497.0,0,0.21,1.8,6.13,2.69,2,0
8724826,6/1/2018,67.0,Retired,,3,West,498.0,87,0.07,1.19,4.01,2.84,2,0
1726448,2/1/2021,69.0,Employed,Widowed,4,East,658.0,2,0.09,1.32,4.71,1.95,2,0
8730484,12/1/2019,37.0,Self-Employed,Married,1,East,680.0,0,0.18,1.2,6.17,2.72,1,0
8122313,2/1/2018,63.0,Employed,Married,1,East,737.0,15,0.49,0.87,4.93,3.35,2,0
9666712,10/1/2022,52.0,Employed,,1,South,306.0,112,1.34,2.81,2.77,3.3,3,1
8556855,1/1/2019,67.0,Self-Employed,Single,4,West,556.0,99,0.71,2.13,4.76,2.77,3,1
1797968,11/1/2022,40.0,Employed,Single,2,East,400.0,19,0.44,2.02,3.61,2.78,2,0
1981883,5/1/2022,,Employed,Married,4,West,552.0,75,0.09,4.16,1.47,2.2,2,0
4881857,5/1/2019,38.0,Employed,Married,1,East,763.0,0,0.68,1.34,2.78,2.5,2,0
6489464,7/1/2020,58.0,Unemployed,Single,1,West,621.0,74,0.84,1.47,3.86,3.69,2,0
2229458,1/1/2020,66.0,,,1,South,628.0,126,1.02,2.8,4.98,2.51,3,1
4092195,7/1/2019,21.0,Employed,Married,1,North,644.0,0,1.26,2.02,4.68,3.5,2,0
1521244,7/1/2018,31.0,Employed,Married,0,South,868.0,47,0.66,2.66,5.29,3.84,2,0
3971783,7/1/2018,22.0,Employed,Widowed,4,East,787.0,0,,3.2,2.38,3.85,1,0
6888794,6/1/2021,28.0,Self-Employed,Married,0,North,864.0,3,,2.51,3.48,2.05,1,0
5929426,7/1/2020,64.0,Employed,Divorced,4,West,487.0,122,0.93,1.23,7.27,2.3,3,1
8427210,9/1/2020,,Self-Employed,Single,1,East,488.0,0,0.46,2.08,3.85,3.52,2,0
6672605,6/1/2021,61.0,Employed,Single,2,East,884.0,0,0.64,4.01,5.38,2.38,1,0
3908056,12/1/2022,28.0,Employed,Married,2,West,732.0,0,0.16,1.87,6.08,2.31,2,0
4410580,3/1/2021,,Employed,,3,East,827.0,114,0.89,2.09,7.57,2.37,3,1
5980939,6/1/2020,63.0,Employed,Single,2,South,792.0,133,0.27,2.72,3.86,2.55,3,1
3473199,6/1/2021,,Self-Employed,Married,4,North,657.0,17,0.28,0.84,6.97,3.46,2,0
2458316,5/1/2019,46.0,Employed,Married,4,South,858.0,1,,1.84,5.67,1.45,1,0
7303816,8/1/2021,31.0,Retired,Married,1,East,678.0,111,0.76,0.92,2.15,3.04,3,1
8017955,8/1/2020,48.0,,Single,2,West,673.0,128,0.48,3.22,4.8,3.48,3,1
8962366,1/1/2022,23.0,Employed,Divorced,3,South,488.0,14,1.46,0.82,5.11,3.37,2,0
8188238,3/1/2021,30.0,Retired,Single,0,North,358.0,0,0.1,3.03,1.64,3.17,2,0
6981804,11/1/2019,61.0,Unemployed,Single,0,South,514.0,118,1.11,2.08,6.08,3.75,3,1
7423388,11/1/2020,59.0,Employed,,3,West,522.0,83,0.11,3.21,6.78,2.88,2,0
7851803,12/1/2018,62.0,Retired,Married,0,West,,0,0.82,1.67,5.82,2.92,2,0
6455483,4/1/2021,67.0,Employed,Single,0,East,,144,0.89,2.53,5.61,2.93,3,1
1668629,4/1/2021,63.0,Employed,Divorced,4,East,587.0,0,0.33,1.53,3.97,3.86,2,0
6241218,8/1/2021,21.0,Unemployed,Married,4,North,654.0,48,0.22,2.56,4.62,3.95,2,0
7625655,3/1/2018,,,Single,1,North,773.0,136,0.94,3.09,7.86,3.87,3,1
8110928,10/1/2018,30.0,Self-Employed,,4,East,816.0,4,0.63,2.25,4.49,3.03,2,0
9386369,12/1/2019,65.0,Employed,Widowed,0,West,717.0,114,0.64,1.12,3.13,3.02,3,1
3120539,11/1/2022,27.0,Unemployed,,3,East,485.0,112,,2.82,6.85,2.78,3,1
3167354,3/1/2022,33.0,Employed,Single,1,North,704.0,0,0.2,3.85,4.51,3.26,1,0
2589228,11/1/2022,68.0,Employed,Single,1,West,452.0,147,0.27,0.48,6.27,3.1,3,1
4884175,12/1/2022,44.0,Employed,Married,3,South,335.0,28,0.63,3.08,7.74,3.09,2,0
6298217,7/1/2020,55.0,Employed,Married,4,West,,0,0.25,1.35,5.58,2.85,2,0
7679155,6/1/2022,31.0,Employed,Divorced,1,South,898.0,112,1.43,0.45,5.21,2.92,3,1
2711672,8/1/2021,44.0,Self-Employed,,3,East,325.0,90,1.41,2.19,6.0,2.7,3,1
1914228,10/1/2018,50.0,Employed,Divorced,1,West,795.0,109,0.93,3.88,6.48,1.6,3,1
4733149,5/1/2021,27.0,Employed,Single,3,North,560.0,93,1.22,1.98,5.44,3.36,3,1
1470529,8/1/2021,55.0,Employed,,1,East,400.0,0,1.32,2.4,3.9,2.39,2,0
7681935,8/1/2022,44.0,Employed,Married,3,North,599.0,125,0.61,3.35,4.19,3.57,3,1
9270562,10/1/2020,64.0,,Single,4,North,466.0,94,0.59,1.03,3.36,2.77,3,1
3609089,8/1/2021,64.0,Retired,Married,1,West,564.0,15,0.8,0.88,7.85,2.99,2,0
2276647,5/1/2021,38.0,Employed,Married,0,East,570.0,116,0.88,1.2,5.46,3.56,3,1
6080692,5/1/2020,24.0,Employed,Single,1,East,728.0,138,1.16,1.14,8.95,3.65,3,1
5809109,10/1/2018,30.0,Employed,Married,0,South,578.0,137,1.25,2.39,5.3,2.15,3,1
1311385,5/1/2019,36.0,Employed,Single,3,North,829.0,0,0.52,1.66,6.48,2.18,1,0
3288627,10/1/2018,44.0,Self-Employed,Single,3,South,386.0,136,0.95,3.18,3.9,2.34,3,1
4594804,6/1/2019,,Employed,Married,1,South,538.0,100,0.08,2.19,6.06,2.71,3,1
1600198,9/1/2022,40.0,Employed,Single,2,West,798.0,1,0.86,0.52,5.0,3.58,2,0
9855197,9/1/2022,39.0,Unemployed,Married,4,East,691.0,98,0.62,1.56,1.67,3.24,3,1
5314380,11/1/2018,53.0,Employed,,3,South,456.0,89,0.1,-0.21,3.89,3.06,2,0
8946155,11/1/2020,33.0,Retired,,0,North,,60,1.0,2.8,6.27,3.83,2,0
4341861,2/1/2021,30.0,Employed,Married,0,South,392.0,0,0.08,2.4,3.45,2.77,2,0
6301533,6/1/2020,37.0,Self-Employed,Single,3,East,884.0,1,,2.89,5.93,2.58,2,0
8740616,4/1/2021,57.0,Self-Employed,Widowed,3,South,757.0,3,1.25,-0.04,5.58,2.52,2,0
7478443,1/1/2019,24.0,,Married,1,North,705.0,139,1.23,2.2,4.1,2.53,3,1
6748035,11/1/2022,31.0,Employed,Single,0,North,306.0,108,0.74,2.47,3.89,3.0,3,1
9207623,11/1/2018,61.0,Employed,Widowed,0,West,693.0,115,1.32,1.42,3.83,3.27,3,1
3723408,10/1/2022,47.0,Employed,Married,0,South,574.0,0,0.16,0.05,5.63,2.52,2,0
5010912,9/1/2021,61.0,Unemployed,Married,0,West,516.0,149,0.4,2.27,3.91,2.83,3,1
6025764,3/1/2022,67.0,Employed,,3,West,699.0,37,,3.3,6.55,3.14,2,0
1326916,1/1/2020,43.0,Employed,Married,1,East,687.0,108,,2.95,4.41,3.47,3,1
7343902,8/1/2019,59.0,Employed,Divorced,3,East,392.0,122,1.01,1.97,6.2,2.93,3,1
8399839,12/1/2018,58.0,Employed,Married,0,East,825.0,124,1.04,1.37,1.87,3.28,3,1
4584702,6/1/2022,46.0,Unemployed,Married,0,North,,0,0.0,2.7,4.07,3.14,2,0
5777402,12/1/2018,30.0,,Single,0,South,698.0,113,0.74,1.76,7.83,2.67,3,1
4720464,8/1/2018,57.0,Employed,Married,0,North,374.0,96,0.3,1.22,7.5,2.94,3,1
7463768,9/1/2019,28.0,Employed,Widowed,0,South,625.0,101,1.26,1.61,6.07,3.12,3,1
3821839,3/1/2022,51.0,Employed,Married,4,East,736.0,32,1.21,0.77,5.61,2.73,2,0
2683032,1/1/2019,39.0,Unemployed,Married,3,East,743.0,3,0.91,1.11,4.73,3.08,2,0
8079701,8/1/2018,48.0,Employed,Married,1,North,779.0,2,0.47,0.03,4.63,2.67,1,0
2237715,10/1/2022,26.0,Unemployed,Single,2,West,,133,0.9,2.61,2.89,2.97,3,1
2390281,5/1/2020,44.0,Unemployed,Married,1,North,850.0,89,0.96,-0.04,5.18,2.56,2,0
1759401,1/1/2020,46.0,Unemployed,Single,2,West,402.0,95,0.39,3.74,3.81,3.57,3,1
9043846,7/1/2020,,Unemployed,,3,South,784.0,133,1.44,1.71,6.54,2.77,3,1
6113728,12/1/2022,69.0,Unemployed,Single,4,West,480.0,122,1.02,1.6,4.63,2.66,3,1
3681719,10/1/2022,43.0,Unemployed,Married,0,South,,83,,2.27,8.68,3.65,2,0
1854016,2/1/2022,45.0,Employed,Married,2,West,785.0,48,0.56,2.42,3.76,2.68,2,0
8909699,9/1/2021,63.0,Unemployed,Divorced,4,West,706.0,1,0.15,0.25,5.77,2.51,2,0
8988004,5/1/2018,49.0,Self-Employed,Single,0,East,719.0,122,,4.08,6.71,2.75,3,1
5229228,3/1/2019,24.0,Retired,Single,1,North,472.0,135,0.55,2.47,5.23,2.93,3,1
6250295,5/1/2020,,Retired,Single,2,South,536.0,138,1.37,1.58,6.35,2.99,3,1
7336356,12/1/2020,59.0,Retired,,2,East,392.0,128,1.19,2.63,4.84,2.95,3,1
8068132,1/1/2020,29.0,Employed,Married,3,West,835.0,147,0.82,2.58,5.4,2.52,3,1
